Name,Strike,Dip,Dip_Dir,Cx,Cy,Cz,Nx,Ny,Nz,Sample_Radius,RMS,Gx,Gy,Gz,Length
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.81/050,320.5293273925781,81.91192626953125,50.529327392578125,-204.23898315429688,486.58087158203125,4400.6171875,0.7642714381217957,0.629360020160675,0.14069519937038422,0.2546513080596924,0.06974363327026367,250795.761016845703,3679486.580871582031,4400.617187500000,3.185842990875
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.71/262,172.23611450195312,71.16990661621094,262.2361145019531,-195.8701171875,495.18829345703125,4421.751953125,-0.9378036856651306,-0.127860888838768,0.3227628469467163,0.2546513080596924,0.04202970862388611,250804.129882812500,3679495.188293457031,4421.751953125000,3.376420021057
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.74/142,52.317413330078125,74.84718322753906,142.31741333007812,-183.84368896484375,475.5706787109375,4401.31396484375,0.5900333523750305,-0.763893723487854,0.2613944113254547,0.2546513080596924,0.04191453382372856,250816.156311035156,3679475.570678710938,4401.313964843750,4.752211570740
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.87/224,134.38485717773438,87.42267608642578,224.38485717773438,-181.28909301757812,489.998291015625,4421.5751953125,-0.6987668871879578,-0.7139347195625305,0.04496759921312332,0.2546513080596924,0.04335169121623039,250818.710906982422,3679489.998291015625,4421.575195312500,4.398320198059
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.60/001,271.0081481933594,60.48135757446289,1.008143424987793,-156.85093688964844,488.491455078125,4408.72265625,0.015310665592551231,0.8700607419013977,0.49270665645599365,0.2546513080596924,0.03844142332673073,250843.149063110352,3679488.491455078125,4408.722656250000,2.600507736206
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.89/047,317.1278991699219,89.21346282958984,47.127891540527344,-148.33770751953125,488.4119567871094,4414.53369140625,0.7328051328659058,0.6803000569343567,0.013727226294577122,0.2546513080596924,0.033343054354190826,250851.662292480469,3679488.411956787109,4414.533691406250,4.520483016968
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.15/019,289.0561218261719,15.431320190429688,19.056129455566406,-148.2636260986328,491.5743408203125,4421.728515625,0.0868745669722557,0.2515014111995697,0.9639500975608826,0.2546513080596924,0.10344990342855453,250851.736373901367,3679491.574340820313,4421.728515625000,8.960333824158
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.06/121,31.148757934570312,6.599270820617676,121.14875793457031,-151.187744140625,492.85455322265625,4422.78369140625,0.09835569560527802,-0.059446170926094055,0.993374228477478,0.2546513080596924,0.05396090820431709,250848.812255859375,3679492.854553222656,4422.783691406250,4.604269981384
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.79/206,116.37176513671875,79.0315933227539,206.37176513671875,-160.77159118652344,491.62945556640625,4422.54296875,-0.4360792934894562,-0.8795641660690308,0.1902676522731781,0.2546513080596924,0.020589876919984818,250839.228408813477,3679491.629455566406,4422.542968750000,1.780511617661
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.77/222,132.69972229003906,77.53459930419922,222.69972229003906,-140.68017578125,481.6783752441406,4401.7236328125,-0.6621696352958679,-0.7175933122634888,0.21584995090961456,0.2546513080596924,0.016506265848875046,250859.319824218750,3679481.678375244141,4401.723632812500,2.224735260010
